"V1","db","mn","algorithm","homogeneity","commpleteness","vmeasure","adjrand","adjmutual","silhouette","classes"
0,"sharon","{1,3}-mer","MiniBatchKMeans",0.0587670468901268,0.0458239063470837,0.0514946191738078,-0.000354011382422132,-0.00225955499137961,-0.15791360484901,"Replicate 2"
0,"sharon","{1,3}-mer","KMeans",0.0476838403592743,0.0424588532694069,0.0449199175138044,-0.000395083237426416,-0.000605114576478909,-0.0356533057746376,"Replicate 2"
0,"sharon","{1,3}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 2"
0,"sharon","{2,2}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427064,0.0000529359581185485,-0.000667246509125866,-0.128703272878305,"Replicate 2"
0,"sharon","{2,2}-mer","GaussianMixture",0.0240912566958094,0.028324470993755,0.0260369218004547,-0.000133090725783406,0.000847116059282614,0.00350439482978275,"Replicate 2"
0,"sharon","{2,2}-mer","Spectral",0.0652371884445368,0.0511301437663299,0.0573285777151955,-0.000274404924610556,0.00238451309333377,-0.0756100272268069,"Replicate 2"
0,"sharon","{2,2}-mer","BisectingKMeans",0.0551579059258202,0.046304543502949,0.0503449634589547,-0.000476606994084852,0.0000580806774243781,-0.0546914428436507,"Replicate 2"
0,"sharon","{2,2}-mer","MiniBatchKMeans",0.059810639608217,0.045844819026516,0.0519047095934422,-0.000431098956582177,-0.00323905522876882,-0.0793261245238367,"Replicate 2"
0,"sharon","{2,2}-mer","KMeans",0.050132695259455,0.0442546368364754,0.0470106352849554,0.000389400611374737,0.00212758371932604,-0.0722922308210086,"Replicate 2"
0,"sharon","{2,2}-mer","agglomerative.clust",0.0595325431967037,0.0461653861528912,0.0520037215913546,0.000127596643138362,-0.00241117512210412,-0.128267021618416,"Replicate 2"
0,"sharon","{3,1}-mer","AffinityPropagation",0.122348363071167,0.0813238612503012,0.0977044497427065,0.0000529359581185485,-0.000667246509125846,-0.128703272878305,"Replicate 2"
